source,target,relation,status
Deliverable,Path,Composition,warn
Deliverable,Path,Aggregation,warn
Deliverable,Path,Assignment,deny
Deliverable,Path,Realization,allow
Deliverable,Path,Serving,deny
Deliverable,Path,Access,deny
Deliverable,Path,Influence,deny
Deliverable,Path,Triggering,warn
Deliverable,Path,Flow,warn
Deliverable,Path,Specialization,deny
Deliverable,Path,Association,allow
Deliverable,CommunicationNetwork,Composition,warn
Deliverable,CommunicationNetwork,Aggregation,warn
Deliverable,CommunicationNetwork,Assignment,deny
Deliverable,CommunicationNetwork,Realization,allow
Deliverable,CommunicationNetwork,Serving,deny
Deliverable,CommunicationNetwork,Access,deny
Deliverable,CommunicationNetwork,Influence,deny
Deliverable,CommunicationNetwork,Triggering,warn
Deliverable,CommunicationNetwork,Flow,warn
Deliverable,CommunicationNetwork,Specialization,deny
Deliverable,CommunicationNetwork,Association,allow
Deliverable,TechnologyFunction,Composition,warn
Deliverable,TechnologyFunction,Aggregation,warn
Deliverable,TechnologyFunction,Assignment,deny
Deliverable,TechnologyFunction,Realization,allow
Deliverable,TechnologyFunction,Serving,deny
Deliverable,TechnologyFunction,Access,deny
Deliverable,TechnologyFunction,Influence,deny
Deliverable,TechnologyFunction,Triggering,warn
Deliverable,TechnologyFunction,Flow,warn
Deliverable,TechnologyFunction,Specialization,deny
Deliverable,TechnologyFunction,Association,allow
Deliverable,TechnologyProcess,Composition,warn
Deliverable,TechnologyProcess,Aggregation,warn
Deliverable,TechnologyProcess,Assignment,deny
Deliverable,TechnologyProcess,Realization,allow
Deliverable,TechnologyProcess,Serving,deny
Deliverable,TechnologyProcess,Access,deny
Deliverable,TechnologyProcess,Influence,deny
Deliverable,TechnologyProcess,Triggering,warn
Deliverable,TechnologyProcess,Flow,warn
Deliverable,TechnologyProcess,Specialization,deny
Deliverable,TechnologyProcess,Association,allow
Deliverable,TechnologyInteraction,Composition,warn
Deliverable,TechnologyInteraction,Aggregation,warn
Deliverable,TechnologyInteraction,Assignment,deny
Deliverable,TechnologyInteraction,Realization,allow
Deliverable,TechnologyInteraction,Serving,deny
Deliverable,TechnologyInteraction,Access,deny
Deliverable,TechnologyInteraction,Influence,deny
Deliverable,TechnologyInteraction,Triggering,warn
Deliverable,TechnologyInteraction,Flow,warn
Deliverable,TechnologyInteraction,Specialization,deny
Deliverable,TechnologyInteraction,Association,allow
Deliverable,TechnologyEvent,Composition,warn
Deliverable,TechnologyEvent,Aggregation,warn
Deliverable,TechnologyEvent,Assignment,deny
Deliverable,TechnologyEvent,Realization,deny
Deliverable,TechnologyEvent,Serving,deny
Deliverable,TechnologyEvent,Access,deny
Deliverable,TechnologyEvent,Influence,deny
Deliverable,TechnologyEvent,Triggering,warn
Deliverable,TechnologyEvent,Flow,warn
Deliverable,TechnologyEvent,Specialization,deny
Deliverable,TechnologyEvent,Association,allow
Deliverable,TechnologyService,Composition,warn
Deliverable,TechnologyService,Aggregation,warn
Deliverable,TechnologyService,Assignment,deny
Deliverable,TechnologyService,Realization,allow
Deliverable,TechnologyService,Serving,deny
Deliverable,TechnologyService,Access,deny
Deliverable,TechnologyService,Influence,deny
Deliverable,TechnologyService,Triggering,warn
Deliverable,TechnologyService,Flow,warn
Deliverable,TechnologyService,Specialization,deny
Deliverable,TechnologyService,Association,allow
Deliverable,Artifact,Composition,warn
Deliverable,Artifact,Aggregation,warn
Deliverable,Artifact,Assignment,deny
Deliverable,Artifact,Realization,deny
Deliverable,Artifact,Serving,deny
Deliverable,Artifact,Access,deny
Deliverable,Artifact,Influence,deny
Deliverable,Artifact,Triggering,deny
Deliverable,Artifact,Flow,deny
Deliverable,Artifact,Specialization,deny
Deliverable,Artifact,Association,allow
Deliverable,Equipment,Composition,warn
Deliverable,Equipment,Aggregation,warn
Deliverable,Equipment,Assignment,deny
Deliverable,Equipment,Realization,allow
Deliverable,Equipment,Serving,deny
Deliverable,Equipment,Access,deny
Deliverable,Equipment,Influence,deny
Deliverable,Equipment,Triggering,warn
Deliverable,Equipment,Flow,warn
Deliverable,Equipment,Specialization,deny
Deliverable,Equipment,Association,allow
Deliverable,Facility,Composition,warn
Deliverable,Facility,Aggregation,warn
Deliverable,Facility,Assignment,deny
Deliverable,Facility,Realization,allow
Deliverable,Facility,Serving,deny
Deliverable,Facility,Access,deny
Deliverable,Facility,Influence,deny
Deliverable,Facility,Triggering,warn
Deliverable,Facility,Flow,warn
Deliverable,Facility,Specialization,deny
Deliverable,Facility,Association,allow
Deliverable,DistributionNetwork,Composition,warn
Deliverable,DistributionNetwork,Aggregation,warn
Deliverable,DistributionNetwork,Assignment,deny
Deliverable,DistributionNetwork,Realization,allow
Deliverable,DistributionNetwork,Serving,deny
Deliverable,DistributionNetwork,Access,deny
Deliverable,DistributionNetwork,Influence,deny
Deliverable,DistributionNetwork,Triggering,warn
Deliverable,DistributionNetwork,Flow,warn
Deliverable,DistributionNetwork,Specialization,deny
Deliverable,DistributionNetwork,Association,allow
Deliverable,Material,Composition,warn
Deliverable,Material,Aggregation,warn
Deliverable,Material,Assignment,deny
Deliverable,Material,Realization,deny
Deliverable,Material,Serving,deny
Deliverable,Material,Access,deny
Deliverable,Material,Influence,deny
Deliverable,Material,Triggering,deny
Deliverable,Material,Flow,deny
Deliverable,Material,Specialization,deny
Deliverable,Material,Association,allow
Deliverable,WorkPackage,Composition,warn
Deliverable,WorkPackage,Aggregation,warn
Deliverable,WorkPackage,Assignment,deny
Deliverable,WorkPackage,Realization,allow
Deliverable,WorkPackage,Serving,deny
Deliverable,WorkPackage,Access,deny
Deliverable,WorkPackage,Influence,deny
Deliverable,WorkPackage,Triggering,warn
Deliverable,WorkPackage,Flow,warn
Deliverable,WorkPackage,Specialization,deny
Deliverable,WorkPackage,Association,allow
Deliverable,Deliverable,Composition,allow
Deliverable,Deliverable,Aggregation,allow
Deliverable,Deliverable,Assignment,deny
Deliverable,Deliverable,Realization,allow
Deliverable,Deliverable,Serving,deny
Deliverable,Deliverable,Access,deny
Deliverable,Deliverable,Influence,deny
Deliverable,Deliverable,Triggering,warn
Deliverable,Deliverable,Flow,warn
Deliverable,Deliverable,Specialization,allow
Deliverable,Deliverable,Association,allow
Deliverable,ImplementationEvent,Composition,warn
Deliverable,ImplementationEvent,Aggregation,warn
Deliverable,ImplementationEvent,Assignment,deny
Deliverable,ImplementationEvent,Realization,allow
Deliverable,ImplementationEvent,Serving,deny
Deliverable,ImplementationEvent,Access,deny
Deliverable,ImplementationEvent,Influence,deny
Deliverable,ImplementationEvent,Triggering,warn
Deliverable,ImplementationEvent,Flow,warn
Deliverable,ImplementationEvent,Specialization,deny
Deliverable,ImplementationEvent,Association,allow
Deliverable,Plateau,Composition,warn
Deliverable,Plateau,Aggregation,warn
Deliverable,Plateau,Assignment,deny
Deliverable,Plateau,Realization,allow
Deliverable,Plateau,Serving,deny
Deliverable,Plateau,Access,deny
Deliverable,Plateau,Influence,deny
Deliverable,Plateau,Triggering,warn
Deliverable,Plateau,Flow,warn
Deliverable,Plateau,Specialization,deny
Deliverable,Plateau,Association,allow
Deliverable,Gap,Composition,warn
Deliverable,Gap,Aggregation,warn
Deliverable,Gap,Assignment,deny
Deliverable,Gap,Realization,allow
Deliverable,Gap,Serving,deny
Deliverable,Gap,Access,deny
Deliverable,Gap,Influence,deny
Deliverable,Gap,Triggering,warn
Deliverable,Gap,Flow,warn
Deliverable,Gap,Specialization,deny
Deliverable,Gap,Association,allow
Deliverable,Location,Composition,warn
Deliverable,Location,Aggregation,warn
Deliverable,Location,Assignment,deny
Deliverable,Location,Realization,deny
Deliverable,Location,Serving,deny
Deliverable,Location,Access,deny
Deliverable,Location,Influence,deny
Deliverable,Location,Triggering,deny
Deliverable,Location,Flow,deny
Deliverable,Location,Specialization,deny
Deliverable,Location,Association,allow
Deliverable,Grouping,Composition,warn
Deliverable,Grouping,Aggregation,warn
Deliverable,Grouping,Assignment,deny
Deliverable,Grouping,Realization,deny
Deliverable,Grouping,Serving,deny
Deliverable,Grouping,Access,deny
Deliverable,Grouping,Influence,deny
Deliverable,Grouping,Triggering,deny
Deliverable,Grouping,Flow,deny
Deliverable,Grouping,Specialization,deny
Deliverable,Grouping,Association,allow
ImplementationEvent,Stakeholder,Composition,deny
ImplementationEvent,Stakeholder,Aggregation,deny
ImplementationEvent,Stakeholder,Assignment,deny
ImplementationEvent,Stakeholder,Realization,deny
ImplementationEvent,Stakeholder,Serving,deny
ImplementationEvent,Stakeholder,Access,deny
ImplementationEvent,Stakeholder,Influence,allow
ImplementationEvent,Stakeholder,Triggering,deny
ImplementationEvent,Stakeholder,Flow,deny
ImplementationEvent,Stakeholder,Specialization,deny
ImplementationEvent,Stakeholder,Association,allow
ImplementationEvent,Driver,Composition,deny
ImplementationEvent,Driver,Aggregation,deny
ImplementationEvent,Driver,Assignment,deny
ImplementationEvent,Driver,Realization,deny
ImplementationEvent,Driver,Serving,deny
ImplementationEvent,Driver,Access,deny
ImplementationEvent,Driver,Influence,allow
ImplementationEvent,Driver,Triggering,deny
ImplementationEvent,Driver,Flow,deny
ImplementationEvent,Driver,Specialization,deny
ImplementationEvent,Driver,Association,allow
ImplementationEvent,Assessment,Composition,deny
ImplementationEvent,Assessment,Aggregation,deny
ImplementationEvent,Assessment,Assignment,deny
ImplementationEvent,Assessment,Realization,deny
ImplementationEvent,Assessment,Serving,deny
ImplementationEvent,Assessment,Access,deny
ImplementationEvent,Assessment,Influence,allow
ImplementationEvent,Assessment,Triggering,deny
ImplementationEvent,Assessment,Flow,deny
ImplementationEvent,Assessment,Specialization,deny
ImplementationEvent,Assessment,Association,allow
ImplementationEvent,Goal,Composition,deny
ImplementationEvent,Goal,Aggregation,deny
ImplementationEvent,Goal,Assignment,deny
ImplementationEvent,Goal,Realization,deny
ImplementationEvent,Goal,Serving,deny
ImplementationEvent,Goal,Access,deny
ImplementationEvent,Goal,Influence,allow
ImplementationEvent,Goal,Triggering,deny
ImplementationEvent,Goal,Flow,deny
ImplementationEvent,Goal,Specialization,deny
ImplementationEvent,Goal,Association,allow
ImplementationEvent,Outcome,Composition,deny
ImplementationEvent,Outcome,Aggregation,deny
ImplementationEvent,Outcome,Assignment,deny
ImplementationEvent,Outcome,Realization,allow
ImplementationEvent,Outcome,Serving,deny
ImplementationEvent,Outcome,Access,deny
ImplementationEvent,Outcome,Influence,allow
ImplementationEvent,Outcome,Triggering,deny
ImplementationEvent,Outcome,Flow,deny
ImplementationEvent,Outcome,Specialization,deny
ImplementationEvent,Outcome,Association,allow
ImplementationEvent,Principle,Composition,deny
ImplementationEvent,Principle,Aggregation,deny
ImplementationEvent,Principle,Assignment,deny
ImplementationEvent,Principle,Realization,allow
ImplementationEvent,Principle,Serving,deny
ImplementationEvent,Principle,Access,deny
ImplementationEvent,Principle,Influence,allow
ImplementationEvent,Principle,Triggering,deny
ImplementationEvent,Principle,Flow,deny
ImplementationEvent,Principle,Specialization,deny
ImplementationEvent,Principle,Association,allow
ImplementationEvent,Requirement,Composition,deny
ImplementationEvent,Requirement,Aggregation,deny
ImplementationEvent,Requirement,Assignment,deny
ImplementationEvent,Requirement,Realization,allow
ImplementationEvent,Requirement,Serving,deny
ImplementationEvent,Requirement,Access,deny
ImplementationEvent,Requirement,Influence,allow
ImplementationEvent,Requirement,Triggering,deny
ImplementationEvent,Requirement,Flow,deny
ImplementationEvent,Requirement,Specialization,deny
ImplementationEvent,Requirement,Association,allow
ImplementationEvent,Constraint,Composition,deny
ImplementationEvent,Constraint,Aggregation,deny
ImplementationEvent,Constraint,Assignment,deny
ImplementationEvent,Constraint,Realization,allow
ImplementationEvent,Constraint,Serving,deny
ImplementationEvent,Constraint,Access,deny
ImplementationEvent,Constraint,Influence,allow
ImplementationEvent,Constraint,Triggering,deny
ImplementationEvent,Constraint,Flow,deny
ImplementationEvent,Constraint,Specialization,deny
ImplementationEvent,Constraint,Association,allow
ImplementationEvent,Meaning,Composition,deny
ImplementationEvent,Meaning,Aggregation,deny
ImplementationEvent,Meaning,Assignment,deny
ImplementationEvent,Meaning,Realization,deny
ImplementationEvent,Meaning,Serving,deny
ImplementationEvent,Meaning,Access,deny
ImplementationEvent,Meaning,Influence,allow
ImplementationEvent,Meaning,Triggering,deny
ImplementationEvent,Meaning,Flow,deny
ImplementationEvent,Meaning,Specialization,deny
ImplementationEvent,Meaning,Association,allow
ImplementationEvent,Value,Composition,deny
ImplementationEvent,Value,Aggregation,deny
ImplementationEvent,Value,Assignment,deny
ImplementationEvent,Value,Realization,allow
ImplementationEvent,Value,Serving,deny
ImplementationEvent,Value,Access,deny
ImplementationEvent,Value,Influence,allow
ImplementationEvent,Value,Triggering,deny
ImplementationEvent,Value,Flow,deny
ImplementationEvent,Value,Specialization,deny
ImplementationEvent,Value,Association,allow
ImplementationEvent,Resource,Composition,warn
ImplementationEvent,Resource,Aggregation,warn
ImplementationEvent,Resource,Assignment,deny
ImplementationEvent,Resource,Realization,allow
ImplementationEvent,Resource,Serving,deny
ImplementationEvent,Resource,Access,deny
ImplementationEvent,Resource,Influence,deny
ImplementationEvent,Resource,Triggering,warn
ImplementationEvent,Resource,Flow,warn
ImplementationEvent,Resource,Specialization,deny
ImplementationEvent,Resource,Association,allow
ImplementationEvent,Capability,Composition,warn
ImplementationEvent,Capability,Aggregation,warn
ImplementationEvent,Capability,Assignment,deny
ImplementationEvent,Capability,Realization,allow
ImplementationEvent,Capability,Serving,deny
ImplementationEvent,Capability,Access,deny
ImplementationEvent,Capability,Influence,deny
ImplementationEvent,Capability,Triggering,warn
ImplementationEvent,Capability,Flow,warn
ImplementationEvent,Capability,Specialization,deny
ImplementationEvent,Capability,Association,allow
ImplementationEvent,CourseOfAction,Composition,warn
ImplementationEvent,CourseOfAction,Aggregation,warn
ImplementationEvent,CourseOfAction,Assignment,deny
ImplementationEvent,CourseOfAction,Realization,allow
ImplementationEvent,CourseOfAction,Serving,deny
ImplementationEvent,CourseOfAction,Access,deny
ImplementationEvent,CourseOfAction,Influence,deny
ImplementationEvent,CourseOfAction,Triggering,warn
ImplementationEvent,CourseOfAction,Flow,warn
ImplementationEvent,CourseOfAction,Specialization,deny
ImplementationEvent,CourseOfAction,Association,allow
ImplementationEvent,ValueStream,Composition,warn
ImplementationEvent,ValueStream,Aggregation,warn
ImplementationEvent,ValueStream,Assignment,deny
ImplementationEvent,ValueStream,Realization,allow
ImplementationEvent,ValueStream,Serving,deny
ImplementationEvent,ValueStream,Access,deny
ImplementationEvent,ValueStream,Influence,deny
ImplementationEvent,ValueStream,Triggering,warn
ImplementationEvent,ValueStream,Flow,warn
ImplementationEvent,ValueStream,Specialization,deny
ImplementationEvent,ValueStream,Association,allow
ImplementationEvent,BusinessActor,Composition,warn
ImplementationEvent,BusinessActor,Aggregation,warn
ImplementationEvent,BusinessActor,Assignment,deny
ImplementationEvent,BusinessActor,Realization,allow
ImplementationEvent,BusinessActor,Serving,deny
ImplementationEvent,BusinessActor,Access,deny
ImplementationEvent,BusinessActor,Influence,deny
ImplementationEvent,BusinessActor,Triggering,warn
ImplementationEvent,BusinessActor,Flow,warn
ImplementationEvent,BusinessActor,Specialization,deny
ImplementationEvent,BusinessActor,Association,allow
ImplementationEvent,BusinessRole,Composition,warn
ImplementationEvent,BusinessRole,Aggregation,warn
ImplementationEvent,BusinessRole,Assignment,deny
